date,day_of_week,is_weekend,is_holiday,is_festival,festival_name,season,temperature,humidity,facility_type,family_members,ac_units,ac_hours,fan_units,fan_hours,refrigerator_units,geyser_hours,washing_machine_hours,tv_hours,ev_charging,ev_charging_hours,total_flats,occupied_flats,residents,lifts,lift_usage_level,pumps,pump_hours,common_lighting_hours,gym_pool_active,ev_points,ev_usage_hours,cctv_active,employees,employees_present,working_hours,computers,computer_hours,server_active,server_hours,lighting_hours,heavy_equipment,students,students_present,classrooms,labs,lab_hours,hostel_active,hostel_occupancy,exam_period,campus_event,event_duration_hours,event_type,expected_guests,decorative_lighting_hours,catering_active,sound_system_active,solar_available,solar_generation,previous_demand,previous_peak,previous_bill,daily_energy_consumption_kwh,peak_demand_kw
2024-10-01,1,0,0,0,None,Autumn,26.6,67.4,society,0,0,0.0,0,0.0,0,0.0,0.0,0.0,1,4.1,120,106,329,4,2,3,4.5,9.6,1,6,4.1,1,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,1,95.75,43.92,39.04,109861,220.25,41.25
2024-10-01,1,0,0,0,None,Autumn,26.6,67.4,society,0,0,0.0,0,0.0,0,0.0,0.0,0.0,1,3.3,260,231,765,8,2,6,5.0,9.6,1,12,3.3,1,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,1,122.51,67.38,68.38,238766,350.75,70.85
2024-10-01,1,0,0,0,None,Autumn,26.6,67.4,office,0,4,7.8,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,1,2,0,0.0,0.0,0,0,0.0,1,35,29,7.8,35,7.2,1,24.0,9.3,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,0,0.0,17.82,16.7,26998,222.14,16.92
2024-10-01,1,0,0,0,None,Autumn,26.6,67.4,office,0,12,7.8,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,2,2,0,0.0,0.0,0,0,0.0,1,115,92,7.8,110,7.2,1,24.0,9.3,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,1,61.84,48.61,46.17,84538,524.64,46.96
2024-10-01,1,0,0,0,None,Autumn,26.6,67.4,office,0,32,8.3,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,2,2,0,0.0,0.0,0,0,0.0,1,320,287,8.3,300,7.6,1,24.0,9.8,1,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,1,232.91,124.63,135.15,262074,1392.74,131.89
2024-10-01,1,0,0,0,None,Autumn,26.6,67.4,college,0,2,7.3,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,2,2,0,0.0,0.0,0,0,0.0,1,0,0,0.0,178,5.0,0,0.0,0.0,0,450,388,14,4,5.3,0,0,0,0,0.0,None,0,0.0,0,0,0,0.0,36.29,34.02,63290,245.96,34.69
2024-10-01,1,0,0,0,None,Autumn,26.6,67.4,college,0,8,7.1,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,2,2,0,0.0,0.0,0,0,0.0,1,0,0,0.0,504,5.0,0,0.0,0.0,0,1400,1119,32,14,5.1,1,490,0,0,0.0,None,0,0.0,0,0,1,154.86,150.62,154.23,178073,1481.77,141.82
2024-10-01,1,0,0,0,None,Autumn,26.6,67.4,college,0,18,8.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,2,2,0,0.0,0.0,0,0,0.0,1,0,0,0.0,1055,5.0,0,0.0,0.0,0,3100,2570,65,30,6.6,1,1085,0,0,0.0,None,0,0.0,0,0,1,364.95,322.28,318.64,400100,3411.43,302.77
2024-10-01,1,0,0,0,None,Autumn,26.6,67.4,function_hall,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,0,0.0,0.0,0,0,0.0,1,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,0,0.0,1.43,1.49,34301,25.31,1.37
2024-10-01,1,0,0,0,None,Autumn,26.6,67.4,function_hall,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,0,0.0,0.0,0,0,0.0,1,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,1,0.0,1.65,1.65,105436,24.8,1.64
2024-10-01,1,0,0,0,None,Autumn,26.6,67.4,function_hall,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,0,0.0,0.0,0,0,0.0,1,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,1,0.0,1.88,2.03,215165,13.45,1.89
2024-10-02,2,0,0,0,None,Autumn,25.5,52.6,home,2,1,4.0,4,12.7,1,0.8,0.0,4.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,0,0.0,1.79,1.68,2360,15.39,1.75
2024-10-02,2,0,0,0,None,Autumn,25.5,52.6,home,4,2,2.5,8,12.2,1,0.4,0.0,3.3,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,0,0.0,3.85,3.82,6249,19.86,3.65
2024-10-02,2,0,0,0,None,Autumn,25.5,52.6,home,6,3,4.0,12,9.0,1,0.2,1.0,1.5,1,4.7,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,1,9.86,9.09,8.78,13396,44.62,8.95
2024-10-02,2,0,0,0,None,Autumn,25.5,52.6,society,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,45,39,126,2,2,1,4.2,9.7,0,2,0.0,1,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,0,0.0,15.5,13.67,39928,61.36,14.97
2024-10-02,2,0,0,0,None,Autumn,25.5,52.6,society,0,0,0.0,0,0.0,0,0.0,0.0,0.0,1,4.2,120,110,357,4,2,3,5.0,10.1,1,6,4.2,1,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,1,76.99,37.59,37.99,114698,221.36,39.22
2024-10-02,2,0,0,0,None,Autumn,25.5,52.6,society,0,0,0.0,0,0.0,0,0.0,0.0,0.0,1,4.6,260,228,770,8,2,6,4.9,10.4,1,12,4.6,1,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,1,160.29,68.96,75.56,239234,403.54,73.89
2024-10-02,2,0,0,0,None,Autumn,25.5,52.6,office,0,4,8.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,1,2,0,0.0,0.0,0,0,0.0,1,35,30,8.0,35,7.4,1,24.0,9.5,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,0,0.0,17.93,19.11,26976,224.72,17.75
2024-10-02,2,0,0,0,None,Autumn,25.5,52.6,office,0,12,8.3,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,2,2,0,0.0,0.0,0,0,0.0,1,115,109,8.3,110,7.6,1,24.0,9.8,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,1,109.18,50.55,51.67,82321,544.63,50.49
2024-10-02,2,0,0,0,None,Autumn,25.5,52.6,office,0,32,8.3,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,2,2,0,0.0,0.0,0,0,0.0,1,320,256,8.3,300,7.6,1,24.0,9.8,1,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,1,334.36,122.55,134.59,246849,1321.74,125.55
2024-10-02,2,0,0,0,None,Autumn,25.5,52.6,college,0,2,6.5,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,2,2,0,0.0,0.0,0,0,0.0,1,0,0,0.0,178,5.0,0,0.0,0.0,0,450,375,14,4,5.4,0,0,0,0,0.0,None,0,0.0,0,0,0,0.0,36.23,36.67,56069,247.84,34.76
2024-10-02,2,0,0,0,None,Autumn,25.5,52.6,college,0,8,6.2,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,2,2,0,0.0,0.0,0,0,0.0,1,0,0,0.0,504,5.0,0,0.0,0.0,0,1400,1180,32,14,5.8,1,490,0,0,0.0,None,0,0.0,0,0,1,95.54,139.73,149.12,174370,1520.94,140.97
2024-10-02,2,0,0,0,None,Autumn,25.5,52.6,college,0,18,5.6,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,2,2,0,0.0,0.0,0,0,0.0,1,0,0,0.0,1055,5.0,0,0.0,0.0,0,3100,2666,65,30,4.3,1,1085,0,0,0.0,None,0,0.0,0,0,1,142.33,286.99,301.6,414626,3156.69,302.22
2024-10-02,2,0,0,0,None,Autumn,25.5,52.6,function_hall,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,0,0.0,0.0,0,0,0.0,1,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,0,0.0,2.78,3.06,38200,22.47,2.88
2024-10-02,2,0,0,0,None,Autumn,25.5,52.6,function_hall,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,0,0.0,0.0,0,0,0.0,1,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,1,0.0,2.5,3.05,93796,14.88,2.92
2024-10-02,2,0,0,0,None,Autumn,25.5,52.6,function_hall,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,0,0.0,0.0,0,0,0.0,1,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,1,0.0,1.57,1.85,218830,19.72,1.62
2024-10-03,3,0,0,0,None,Autumn,30.2,61.8,home,2,0,3.5,4,11.7,1,0.0,0.0,1.2,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,0,0.0,0.71,0.68,2331,7.83,0.68
2024-10-03,3,0,0,0,None,Autumn,30.2,61.8,home,4,1,4.3,8,13.8,1,0.6,1.5,2.9,1,4.1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,0,0.0,5.74,5.61,6790,35.44,5.82
2024-10-03,3,0,0,0,None,Autumn,30.2,61.8,home,6,2,1.5,12,15.2,1,0.6,0.0,3.8,1,4.3,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,1,7.41,4.93,4.89,13497,36.48,4.6
2024-10-03,3,0,0,0,None,Autumn,30.2,61.8,society,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,45,42,139,2,2,1,4.5,10.0,0,2,0.0,1,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,0,0.0,15.6,16.27,37756,62.68,15.65
2024-10-03,3,0,0,0,None,Autumn,30.2,61.8,society,0,0,0.0,0,0.0,0,0.0,0.0,0.0,1,3.7,120,105,349,4,2,3,4.4,10.4,1,6,3.7,1,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,1,42.32,34.95,36.99,104017,175.18,34.67
2024-10-03,3,0,0,0,None,Autumn,30.2,61.8,society,0,0,0.0,0,0.0,0,0.0,0.0,0.0,1,5.4,260,225,703,8,2,6,5.9,10.4,1,12,5.4,1,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,1,185.31,72.3,71.78,243584,415.81,72.4
2024-10-03,3,0,0,0,None,Autumn,30.2,61.8,office,0,4,8.6,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,1,2,0,0.0,0.0,0,0,0.0,1,35,33,8.6,35,7.9,1,24.0,10.1,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,0,0.0,18.22,20.46,27682,246.78,19.15
2024-10-03,3,0,0,0,None,Autumn,30.2,61.8,office,0,12,9.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,2,2,0,0.0,0.0,0,0,0.0,1,115,106,9.0,110,8.3,1,24.0,10.5,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,1,130.99,53.24,48.6,79188,577.93,51.45
2024-10-03,3,0,0,0,None,Autumn,30.2,61.8,office,0,32,7.8,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,2,2,0,0.0,0.0,0,0,0.0,1,320,286,7.8,300,7.2,1,24.0,9.3,1,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,1,210.76,134.91,140.5,264770,1361.74,136.3
2024-10-03,3,0,0,0,None,Autumn,30.2,61.8,college,0,2,5.6,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,2,2,0,0.0,0.0,0,0,0.0,1,0,0,0.0,178,5.0,0,0.0,0.0,0,450,371,14,4,4.5,0,0,0,0,0.0,None,0,0.0,0,0,0,0.0,32.43,35.06,62309,239.63,34.05
2024-10-03,3,0,0,0,None,Autumn,30.2,61.8,college,0,8,4.5,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,2,2,0,0.0,0.0,0,0,0.0,1,0,0,0.0,504,5.0,0,0.0,0.0,0,1400,1088,32,14,5.3,1,490,0,0,0.0,None,0,0.0,0,0,1,120.78,143.38,152.8,174607,1448.61,141.98
2024-10-03,3,0,0,0,None,Autumn,30.2,61.8,college,0,18,5.7,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,2,2,0,0.0,0.0,0,0,0.0,1,0,0,0.0,1055,5.0,0,0.0,0.0,0,3100,2407,65,30,4.5,1,1085,0,0,0.0,None,0,0.0,0,0,1,442.45,316.09,280.03,422831,3049.46,305.56
2024-10-03,3,0,0,0,None,Autumn,30.2,61.8,function_hall,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,0,0.0,0.0,0,0,0.0,1,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,0,0.0,1.58,1.55,39632,15.11,1.44
2024-10-03,3,0,0,0,None,Autumn,30.2,61.8,function_hall,0,8,5.5,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,0,0.0,0.0,0,0,0.0,1,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,5.5,Birthday,249,4.9,1,1,1,30.69,42.84,43.69,93109,300.98,49.45
2024-10-03,3,0,0,0,None,Autumn,30.2,61.8,function_hall,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,0,0.0,0.0,0,0,0.0,1,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,1,0.0,1.35,1.27,209433,15.99,1.48
2024-10-04,4,0,0,0,None,Autumn,23.5,65.0,home,2,1,4.1,4,12.6,1,0.3,1.0,2.6,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,0,0.0,1.76,1.86,2399,13.55,1.8
2024-10-04,4,0,0,0,None,Autumn,23.5,65.0,home,4,1,1.8,8,13.0,1,0.5,1.0,4.3,1,5.3,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,0,0.0,2.64,2.6,6465,35.07,2.64
2024-10-04,4,0,0,0,None,Autumn,23.5,65.0,home,6,1,3.2,12,9.4,1,0.3,1.5,3.1,1,3.8,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,1,9.02,6.86,5.92,14265,30.16,6.45
2024-10-04,4,0,0,0,None,Autumn,23.5,65.0,society,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,45,40,130,2,2,1,5.2,9.7,0,2,0.0,1,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,0,0.0,14.89,15.81,42594,68.54,15.74
2024-10-04,4,0,0,0,None,Autumn,23.5,65.0,society,0,0,0.0,0,0.0,0,0.0,0.0,0.0,1,6.0,120,104,327,4,2,3,5.3,10.7,1,6,6.0,1,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,1,58.93,36.95,39.94,110319,248.27,37.69
2024-10-04,4,0,0,0,None,Autumn,23.5,65.0,society,0,0,0.0,0,0.0,0,0.0,0.0,0.0,1,5.0,260,243,773,8,2,6,4.7,9.6,1,12,5.0,1,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,1,102.22,74.34,64.97,227297,372.65,69.9
2024-10-04,4,0,0,0,None,Autumn,23.5,65.0,office,0,4,9.2,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,1,2,0,0.0,0.0,0,0,0.0,1,35,30,9.2,35,8.5,1,24.0,10.7,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,0,0.0,18.04,18.15,27705,242.34,17.68
2024-10-04,4,0,0,0,None,Autumn,23.5,65.0,office,0,12,7.5,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,2,2,0,0.0,0.0,0,0,0.0,1,115,90,7.5,110,6.9,1,24.0,9.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,1,113.9,45.24,44.72,83765,476.18,46.61
2024-10-04,4,0,0,0,None,Autumn,23.5,65.0,office,0,32,8.9,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,2,2,0,0.0,0.0,0,0,0.0,1,320,270,8.9,300,8.2,1,24.0,10.4,1,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,1,181.17,133.0,126.34,249676,1448.7,127.14
2024-10-04,4,0,0,0,None,Autumn,23.5,65.0,college,0,2,6.5,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,2,2,0,0.0,0.0,0,0,0.0,1,0,0,0.0,178,5.0,0,0.0,0.0,0,450,352,14,4,3.6,0,0,0,0,0.0,None,0,0.0,0,0,0,0.0,33.06,36.07,63987,218.0,35.01
2024-10-04,4,0,0,0,None,Autumn,23.5,65.0,college,0,8,4.9,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,2,2,0,0.0,0.0,0,0,0.0,1,0,0,0.0,504,5.0,0,0.0,0.0,0,1400,1112,32,14,5.1,1,490,0,0,0.0,None,0,0.0,0,0,1,271.34,132.13,139.85,190076,1392.2,141.23
2024-10-04,4,0,0,0,None,Autumn,23.5,65.0,college,0,18,4.8,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,2,2,0,0.0,0.0,0,0,0.0,1,0,0,0.0,1055,5.0,0,0.0,0.0,0,3100,2707,65,30,4.9,1,1085,0,1,5.6,None,0,0.0,0,0,1,525.58,321.37,354.93,415136,3180.73,326.69
2024-10-04,4,0,0,0,None,Autumn,23.5,65.0,function_hall,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,0,0.0,0.0,0,0,0.0,1,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,0,0.0,3.17,2.78,31408,24.05,2.98
2024-10-04,4,0,0,0,None,Autumn,23.5,65.0,function_hall,0,11,7.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,0,0.0,0.0,0,0,0.0,1,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,7.0,Corporate,271,4.0,1,0,1,31.02,51.94,43.95,92399,333.13,46.17
2024-10-04,4,0,0,0,None,Autumn,23.5,65.0,function_hall,0,28,10.6,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,0,0.0,0.0,0,0,0.0,1,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,11.5,Wedding,1435,11.8,1,1,1,58.19,123.41,105.79,221370,1579.83,117.58
2024-10-05,5,1,1,0,None,Autumn,28.0,64.5,home,2,1,6.3,4,11.6,1,0.5,0.0,4.4,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,0,0.0,2.03,2.0,2456,17.2,2.01
2024-10-05,5,1,1,0,None,Autumn,28.0,64.5,home,4,1,6.6,8,11.7,1,0.4,0.0,3.9,1,3.9,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,0,0.0,2.8,2.7,6779,35.01,2.67
2024-10-05,5,1,1,0,None,Autumn,28.0,64.5,home,6,2,2.2,12,12.5,1,0.4,0.0,5.9,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,1,8.12,4.79,4.28,14481,22.36,4.55
2024-10-05,5,1,1,0,None,Autumn,28.0,64.5,society,0,0,0.0,0,0.0,0,0.0,0.0,0.0,1,4.5,45,39,131,2,3,1,4.6,9.4,0,2,4.5,1,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,0,0.0,19.09,20.38,41170,96.57,19.0
2024-10-05,5,1,1,0,None,Autumn,28.0,64.5,society,0,0,0.0,0,0.0,0,0.0,0.0,0.0,1,3.8,120,105,341,4,3,3,4.0,9.9,1,6,3.8,1,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,1,92.74,37.94,39.28,103400,185.42,38.07
2024-10-05,5,1,1,0,None,Autumn,28.0,64.5,society,0,0,0.0,0,0.0,0,0.0,0.0,0.0,1,4.4,260,247,794,8,3,6,5.3,10.3,1,12,4.4,1,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,1,143.58,72.88,71.72,235105,424.02,74.26
2024-10-05,5,1,1,0,None,Autumn,28.0,64.5,office,0,1,7.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,1,2,0,0.0,0.0,0,0,0.0,1,35,11,7.0,35,7.0,1,24.0,8.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,0,0.0,9.09,9.44,29723,146.19,8.77
2024-10-05,5,1,1,0,None,Autumn,28.0,64.5,office,0,4,5.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,2,2,0,0.0,0.0,0,0,0.0,1,115,34,5.0,110,5.0,1,24.0,6.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,1,122.21,21.36,23.57,84999,251.73,22.11
2024-10-05,5,1,1,0,None,Autumn,28.0,64.5,office,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,2,1,0,0.0,0.0,0,0,0.0,1,320,77,0.0,300,0.0,1,24.0,1.0,1,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,1,377.53,18.09,17.91,251128,347.44,19.16
2024-10-05,5,1,1,0,None,Autumn,28.0,64.5,college,0,0,2.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,2,2,0,0.0,0.0,0,0,0.0,1,0,0,0.0,178,1.0,0,0.0,0.0,0,450,49,14,4,0.0,0,0,0,0,0.0,None,0,0.0,0,0,0,0.0,21.23,22.26,62973,25.0,21.66
2024-10-05,5,1,1,0,None,Autumn,28.0,64.5,college,0,1,2.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,2,2,0,0.0,0.0,0,0,0.0,1,0,0,0.0,504,1.0,0,0.0,0.0,0,1400,128,32,14,0.0,1,490,0,0,0.0,None,0,0.0,0,0,1,104.74,90.47,88.21,187985,760.44,91.39
2024-10-05,5,1,1,0,None,Autumn,28.0,64.5,college,0,4,2.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,2,2,0,0.0,0.0,0,0,0.0,1,0,0,0.0,1055,1.0,0,0.0,0.0,0,3100,169,65,30,0.0,1,1085,0,0,0.0,None,0,0.0,0,0,1,512.31,188.88,188.81,418995,1576.79,200.91
2024-10-05,5,1,1,0,None,Autumn,28.0,64.5,function_hall,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,0,0.0,0.0,0,0,0.0,1,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,0,0.0,1.72,1.49,37140,20.44,1.57
2024-10-05,5,1,1,0,None,Autumn,28.0,64.5,function_hall,0,14,9.6,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,0,0.0,0.0,0,0,0.0,1,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,10.4,Wedding,478,10.8,1,1,1,45.23,72.49,79.25,93829,737.56,76.67
2024-10-05,5,1,1,0,None,Autumn,28.0,64.5,function_hall,0,16,5.3,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,0,0.0,0.0,0,0,0.0,1,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,5.3,Birthday,353,3.6,1,1,1,62.54,59.03,57.74,231694,434.54,65.08
2024-10-06,6,1,1,0,None,Autumn,31.3,46.3,home,2,0,6.1,4,11.4,1,0.3,1.0,4.8,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,0,0.0,0.82,0.82,2337,7.34,0.81
2024-10-06,6,1,1,0,None,Autumn,31.3,46.3,home,4,1,6.9,8,12.8,1,0.8,1.0,3.8,1,4.4,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,None,0,0.0,0,0,0,0.0,5.44,6.14,6477,40.17,5.85
